nim,kode,sks,harga,grup,nilai,semester,th_ajaran
01971502,TH0172,2,2,A,A,GASAL,1997/1998
01971502,TH0042,2,2,A,B,GASAL,1997/1998
01971502,TH0182,2,2,A,A,GASAL,1997/1998
01971502,TH0012,2,2,A,B,GASAL,1997/1998
01971502,TH0032,2,2,A,B,GASAL,1997/1998
01971502,TH0022,2,2,A,B,GASAL,1997/1998
01971502,TH0051,1,1,A,C,GASAL,1997/1998
01971502,TH0061,1,1,A,B,GASAL,1997/1998
01971502,TH0176,2,2,A,A,GASAL,1997/1998
01971502,THB176,2,2,A,C,GASAL,1997/1998
01971502,THC176,2,2,A,C,GASAL,1997/1998
01971509,TH0172,2,2,A,B,GASAL,1997/1998
01971509,TH0042,2,2,A,D,GASAL,1997/1998
01971509,TH0182,2,2,A,D,GASAL,1997/1998
01971509,TH0012,2,2,A,C,GASAL,1997/1998
01971509,TH0032,2,2,A,C,GASAL,1997/1998
01971509,TH0022,2,2,A,C,GASAL,1997/1998
01971509,TH0051,1,1,A,B,GASAL,1997/1998
01971509,TH0061,1,1,A,B,GASAL,1997/1998
01971509,TH0176,2,2,A,C,GASAL,1997/1998
01971509,THB176,2,2,A,B,GASAL,1997/1998
01971509,THC176,2,2,A,B,GASAL,1997/1998
01971511,TH0172,2,2,A,C,GASAL,1997/1998
01971511,TH0042,2,2,A,B,GASAL,1997/1998
01971511,TH0182,2,2,A,C,GASAL,1997/1998
01971511,TH0012,2,2,A,C,GASAL,1997/1998
01971511,TH0032,2,2,A,D,GASAL,1997/1998
01971511,TH0022,2,2,A,C,GASAL,1997/1998
01971511,TH0051,1,1,A,C,GASAL,1997/1998
01971511,TH0061,1,1,A,C,GASAL,1997/1998
01971511,TH0176,2,2,A,C,GASAL,1997/1998
01971511,THB176,2,2,A,B,GASAL,1997/1998
01971511,THC176,2,2,A,C,GASAL,1997/1998
01971514,TH0172,2,2,A,B,GASAL,1997/1998
01971514,TH0042,2,2,A,D,GASAL,1997/1998
01971514,TH0182,2,2,A,B,GASAL,1997/1998
01971514,TH0012,2,2,A,B,GASAL,1997/1998
01971514,TH0032,2,2,A,C,GASAL,1997/1998
01971514,TH0022,2,2,A,B,GASAL,1997/1998
01971514,TH0051,1,1,A,D,GASAL,1997/1998
01971514,TH0061,1,1,A,D,GASAL,1997/1998
01971514,TH0176,2,2,A,C,GASAL,1997/1998
01971514,THB176,2,2,A,D,GASAL,1997/1998
01971514,THC176,2,2,A,C,GASAL,1997/1998
01971527,TH0172,2,2,A,B,GASAL,1997/1998
01971527,TH0042,2,2,A,C,GASAL,1997/1998
01971527,TH0182,2,2,A,B,GASAL,1997/1998
01971527,TH0012,2,2,A,C,GASAL,1997/1998
01971527,TH0032,2,2,A,B,GASAL,1997/1998
01971527,TH0022,2,2,A,B,GASAL,1997/1998
01971527,TH0051,1,1,A,C,GASAL,1997/1998
01971527,TH0061,1,1,A,A,GASAL,1997/1998
01971527,TH0176,2,2,A,C,GASAL,1997/1998
01971527,THB176,2,2,A,C,GASAL,1997/1998
01971527,THC176,2,2,A,C,GASAL,1997/1998
01941286,TH3082,2,2,A,,GASAL,1997/1998
01941286,TH3102,2,2,A,C,GASAL,1997/1998
01941286,TH3322,2,2,A,C,GASAL,1997/1998
01941286,TH3042,2,2,A,B,GASAL,1997/1998
01941286,TH3062,2,2,A,C,GASAL,1997/1998
01941286,TH3012,2,2,A,B,GASAL,1997/1998
01941286,TH3132,2,2,A,E,GASAL,1997/1998
01941286,TH3032,2,2,A,E,GASAL,1997/1998
01941286,TH3022,2,2,A,B,GASAL,1997/1998
01941286,TH3052,2,2,A,B,GASAL,1997/1998
01941286,TH3302,2,2,A,A,GASAL,1997/1998
01961409,MU2092,2,2,A,A,GASAL,1997/1998
01961409,TH1012,2,2,A,A,GASAL,1997/1998
01961409,TH1032,2,2,A,C,GASAL,1997/1998
01961409,TH1042,2,2,A,B,GASAL,1997/1998
01961409,TH1052,2,2,A,C,GASAL,1997/1998
01961409,TH1062,2,2,A,B,GASAL,1997/1998
01961409,TH1072,2,2,A,B,GASAL,1997/1998
01961409,TH1102,2,2,A,C,GASAL,1997/1998
01961409,TH1212,2,2,A,C,GASAL,1997/1998
01961409,TH1092,1,1,A,A,GASAL,1997/1998
01961409,TH1082,2,2,A,B,GASAL,1997/1998
01961409,TH2072,2,2,A,A,GASAL,1997/1998
01961409,MU1062,2,2,A,C,GASAL,1997/1998
01961471,TH0012,2,2,A,B,GASAL,1997/1998
01961471,TH0022,2,2,A,C,GASAL,1997/1998
01961471,TH0032,2,2,A,C,GASAL,1997/1998
01961471,TH0042,2,2,A,B,GASAL,1997/1998
01961471,TH0051,1,1,A,B,GASAL,1997/1998
01961471,TH0061,1,1,A,A,GASAL,1997/1998
01961471,TH0172,2,2,A,,GASAL,1997/1998
01961471,TH0176,2,2,A,D,GASAL,1997/1998
01961471,TH0182,2,2,A,C,GASAL,1997/1998
01961471,THB176,2,2,A,B,GASAL,1997/1998
01961471,THC176,2,2,A,D,GASAL,1997/1998
01971502,TH0092,2,2,A,B,GENAP,1997/1998
01971502,TH0102,2,2,A,B,GENAP,1997/1998
01971502,TH0112,2,2,A,B,GENAP,1997/1998
01971502,TH0115,2,2,A,A,GENAP,1997/1998
01971502,TH0122,2,2,A,A,GENAP,1997/1998
01971502,TH0131,1,1,A,B,GENAP,1997/1998
01971502,TH0141,1,1,A,C,GENAP,1997/1998
01971502,TH0162,2,2,A,B,GENAP,1997/1998
01971502,TH0186,2,2,A,B,GENAP,1997/1998
01971502,TH0272,2,2,A,C,GENAP,1997/1998
01971502,TH0273,2,2,A,C,GENAP,1997/1998
01971509,TH0092,2,2,A,C,GENAP,1997/1998
01971509,TH0102,2,2,A,C,GENAP,1997/1998
01971509,TH0112,2,2,A,C,GENAP,1997/1998
01971509,TH0115,2,2,A,C,GENAP,1997/1998
01971509,TH0122,2,2,A,B,GENAP,1997/1998
01971509,TH0131,1,1,A,B,GENAP,1997/1998
01971509,TH0141,1,1,A,D,GENAP,1997/1998
01971509,TH0162,2,2,A,C,GENAP,1997/1998
01971509,TH0186,2,2,A,C,GENAP,1997/1998
01971509,TH0272,2,2,A,B,GENAP,1997/1998
01971509,TH0273,2,2,A,C,GENAP,1997/1998
01971511,TH0273,2,2,A,D,GENAP,1997/1998
01971511,TH0092,2,2,A,B,GENAP,1997/1998
01971511,TH0102,2,2,A,C,GENAP,1997/1998
01971511,TH0115,2,2,A,B,GENAP,1997/1998
01971511,TH0131,1,1,A,C,GENAP,1997/1998
01971511,TH0141,1,1,A,E,GENAP,1997/1998
01971511,TH0186,2,2,A,C,GENAP,1997/1998
01971511,TH0162,2,2,A,C,GENAP,1997/1998
01971511,TH0272,2,2,A,C,GENAP,1997/1998
01971511,TH0122,2,2,A,C,GENAP,1997/1998
01971511,TH0112,2,2,A,D,GENAP,1997/1998
01971514,TH0092,2,2,A,C,GENAP,1997/1998
01971514,TH0102,2,2,A,B,GENAP,1997/1998
01971514,TH0112,2,2,A,A,GENAP,1997/1998
01971514,TH0115,2,2,A,C,GENAP,1997/1998
01971514,TH0122,2,2,A,B,GENAP,1997/1998
01971514,TH0131,1,1,A,D,GENAP,1997/1998
01971514,TH0141,1,1,A,B,GENAP,1997/1998
01971514,TH0162,2,2,A,B,GENAP,1997/1998
01971514,TH0186,2,2,A,D,GENAP,1997/1998
01971514,TH0272,2,2,A,D,GENAP,1997/1998
01971514,TH0273,2,2,A,D,GENAP,1997/1998
01971527,TH0092,2,2,A,B,GENAP,1997/1998
01971527,TH0102,2,2,A,C,GENAP,1997/1998
01971527,TH0112,2,2,A,B,GENAP,1997/1998
01971527,TH0115,2,2,A,B,GENAP,1997/1998
01971527,TH0122,2,2,A,B,GENAP,1997/1998
01971527,TH0131,1,1,A,B,GENAP,1997/1998
01971527,TH0141,1,1,A,C,GENAP,1997/1998
01971527,TH0162,2,2,A,C,GENAP,1997/1998
01971527,TH0186,2,2,A,C,GENAP,1997/1998
01971527,TH0272,2,2,A,C,GENAP,1997/1998
01971527,TH0273,2,2,A,C,GENAP,1997/1998
01941286,TH3193,3,3,A,B,GENAP,1997/1998
01941286,TH2212,2,2,A,B,GENAP,1997/1998
01941286,TH3263,3,3,A,B,GENAP,1997/1998
01941286,TH3142,2,2,A,,GENAP,1997/1998
01941286,TH3152,2,2,A,,GENAP,1997/1998
01941286,TH3162,2,2,A,,GENAP,1997/1998
01941286,TH3202,2,2,A,,GENAP,1997/1998
01941286,TH3252,2,2,A,D,GENAP,1997/1998
01941286,TH3272,2,2,A,C,GENAP,1997/1998
01941286,TH3172,2,2,A,B,GENAP,1997/1998
01941286,TH3222,2,2,A,B,GENAP,1997/1998
01961409,MU3042,2,2,A,B,GENAP,1997/1998
01961409,MU2102,2,2,A,C,GENAP,1997/1998
01961409,TH1022,2,2,A,A,GENAP,1997/1998
01961409,TH1122,2,2,A,B,GENAP,1997/1998
01961409,TH1132,2,2,A,B,GENAP,1997/1998
01961409,TH1142,2,2,A,,GENAP,1997/1998
01961409,TH1162,2,2,A,A,GENAP,1997/1998
01961409,TH1172,2,2,A,A,GENAP,1997/1998
01961409,TH1202,2,2,A,,GENAP,1997/1998
01961409,TH1222,2,2,A,B,GENAP,1997/1998
01961409,TH2222,2,2,A,A,GENAP,1997/1998
01961409,TH1B82,2,1,A,C,GENAP,1997/1998
01961409,TH1B92,2,1,A,A,GENAP,1997/1998
01961471,TH0186,2,2,A,D,GENAP,1997/1998
01961471,TH0102,2,2,A,C,GENAP,1997/1998
01961471,TH0122,2,2,A,E,GENAP,1997/1998
01961471,TH0115,2,2,A,,GENAP,1997/1998
01961471,TH0112,2,2,A,B,GENAP,1997/1998
01961471,TH0272,2,2,A,B,GENAP,1997/1998
01961471,TH0273,2,2,A,C,GENAP,1997/1998
01961471,TH0092,2,2,A,C,GENAP,1997/1998
01961471,TH0131,1,1,A,B,GENAP,1997/1998
01961471,TH0141,1,1,A,B,GENAP,1997/1998
01961471,TH0162,2,2,A,D,GENAP,1997/1998
01971509,TH0092,2,2,A,C,GENAP,1997/1998
01971509,TH0102,2,2,A,C,GENAP,1997/1998
01971509,TH0112,2,2,A,C,GENAP,1997/1998
01971509,TH0115,2,2,A,C,GENAP,1997/1998
01971509,TH0122,2,2,A,B,GENAP,1997/1998
01971509,TH0131,1,1,A,B,GENAP,1997/1998
01971509,TH0141,1,1,A,D,GENAP,1997/1998
01971509,TH0162,2,2,A,C,GENAP,1997/1998
01971509,TH0186,2,2,A,C,GENAP,1997/1998
01971509,TH0272,2,2,A,B,GENAP,1997/1998
01971509,TH0273,2,2,A,C,GENAP,1997/1998
01971511,TH0273,2,2,A,D,GENAP,1997/1998
01971511,TH0092,2,2,A,B,GENAP,1997/1998
01971511,TH0102,2,2,A,C,GENAP,1997/1998
01971511,TH0115,2,2,A,B,GENAP,1997/1998
01971511,TH0131,1,1,A,C,GENAP,1997/1998
01971511,TH0141,1,1,A,E,GENAP,1997/1998
01971511,TH0186,2,2,A,C,GENAP,1997/1998
01971511,TH0162,2,2,A,C,GENAP,1997/1998
01971511,TH0272,2,2,A,C,GENAP,1997/1998
01971511,TH0122,2,2,A,C,GENAP,1997/1998
01971511,TH0112,2,2,A,D,GENAP,1997/1998
01971514,TH0092,2,2,A,C,GENAP,1997/1998
01971514,TH0102,2,2,A,B,GENAP,1997/1998
01971514,TH0112,2,2,A,A,GENAP,1997/1998
01971514,TH0115,2,2,A,C,GENAP,1997/1998
01971514,TH0122,2,2,A,B,GENAP,1997/1998
01971514,TH0131,1,1,A,D,GENAP,1997/1998
01971514,TH0141,1,1,A,B,GENAP,1997/1998
01971514,TH0162,2,2,A,B,GENAP,1997/1998
01971514,TH0186,2,2,A,D,GENAP,1997/1998
01971514,TH0272,2,2,A,D,GENAP,1997/1998
01971514,TH0273,2,2,A,D,GENAP,1997/1998
01971527,TH0092,2,2,A,B,GENAP,1997/1998
01971527,TH0102,2,2,A,C,GENAP,1997/1998
01971527,TH0112,2,2,A,B,GENAP,1997/1998
01971527,TH0115,2,2,A,B,GENAP,1997/1998
01971527,TH0122,2,2,A,B,GENAP,1997/1998
01971527,TH0131,1,1,A,B,GENAP,1997/1998
01971527,TH0141,1,1,A,C,GENAP,1997/1998
01971527,TH0162,2,2,A,C,GENAP,1997/1998
01971527,TH0186,2,2,A,C,GENAP,1997/1998
01971527,TH0272,2,2,A,C,GENAP,1997/1998
01971527,TH0273,2,2,A,C,GENAP,1997/1998
01941286,TH3193,3,3,A,B,GENAP,1997/1998
01941286,TH2212,2,2,A,B,GENAP,1997/1998
01941286,TH3263,3,3,A,B,GENAP,1997/1998
01941286,TH3142,2,2,A,,GENAP,1997/1998
01941286,TH3152,2,2,A,,GENAP,1997/1998
01941286,TH3162,2,2,A,,GENAP,1997/1998
01941286,TH3202,2,2,A,,GENAP,1997/1998
01941286,TH3252,2,2,A,D,GENAP,1997/1998
01941286,TH3272,2,2,A,C,GENAP,1997/1998
01941286,TH3172,2,2,A,B,GENAP,1997/1998
01941286,TH3222,2,2,A,B,GENAP,1997/1998
01961409,MU3042,2,2,A,B,GENAP,1997/1998
01961409,MU2102,2,2,A,C,GENAP,1997/1998
01961409,TH1022,2,2,A,A,GENAP,1997/1998
01961409,TH1122,2,2,A,B,GENAP,1997/1998
01961409,TH1132,2,2,A,B,GENAP,1997/1998
01961409,TH1142,2,2,A,,GENAP,1997/1998
01961409,TH1162,2,2,A,A,GENAP,1997/1998
01961409,TH1172,2,2,A,A,GENAP,1997/1998
01961409,TH1202,2,2,A,,GENAP,1997/1998
01961409,TH1222,2,2,A,B,GENAP,1997/1998
01961409,TH2222,2,2,A,A,GENAP,1997/1998
01961409,TH1B82,2,1,A,C,GENAP,1997/1998
01961409,TH1B92,2,1,A,A,GENAP,1997/1998
01961471,TH0186,2,2,A,D,GENAP,1997/1998
01961471,TH0102,2,2,A,C,GENAP,1997/1998
01961471,TH0122,2,2,A,E,GENAP,1997/1998
01961471,TH0115,2,2,A,,GENAP,1997/1998
01961471,TH0112,2,2,A,B,GENAP,1997/1998
01961471,TH0272,2,2,A,B,GENAP,1997/1998
01961471,TH0273,2,2,A,C,GENAP,1997/1998
01961471,TH0092,2,2,A,C,GENAP,1997/1998
01961471,TH0131,1,1,A,B,GENAP,1997/1998
01961471,TH0141,1,1,A,B,GENAP,1997/1998
01961471,TH0162,2,2,A,D,GENAP,1997/1998
01971509,TH0092,2,2,A,C,GENAP,1997/1998
01971509,TH0102,2,2,A,C,GENAP,1997/1998
01971509,TH0112,2,2,A,C,GENAP,1997/1998
01971509,TH0115,2,2,A,C,GENAP,1997/1998
01971509,TH0122,2,2,A,B,GENAP,1997/1998
01971509,TH0131,1,1,A,B,GENAP,1997/1998
01971509,TH0141,1,1,A,D,GENAP,1997/1998
01971509,TH0162,2,2,A,C,GENAP,1997/1998
01971509,TH0186,2,2,A,C,GENAP,1997/1998
01971509,TH0272,2,2,A,B,GENAP,1997/1998
01971509,TH0273,2,2,A,C,GENAP,1997/1998
01971511,TH0273,2,2,A,D,GENAP,1997/1998
01971511,TH0092,2,2,A,B,GENAP,1997/1998
01971511,TH0102,2,2,A,C,GENAP,1997/1998
01971511,TH0115,2,2,A,B,GENAP,1997/1998
01971511,TH0131,1,1,A,C,GENAP,1997/1998
01971511,TH0141,1,1,A,E,GENAP,1997/1998
01971511,TH0186,2,2,A,C,GENAP,1997/1998
01971511,TH0162,2,2,A,C,GENAP,1997/1998
01971511,TH0272,2,2,A,C,GENAP,1997/1998
01971511,TH0122,2,2,A,C,GENAP,1997/1998
01971511,TH0112,2,2,A,D,GENAP,1997/1998
01971514,TH0092,2,2,A,C,GENAP,1997/1998
01971514,TH0102,2,2,A,B,GENAP,1997/1998
01971514,TH0112,2,2,A,A,GENAP,1997/1998
01971514,TH0115,2,2,A,C,GENAP,1997/1998
01971514,TH0122,2,2,A,B,GENAP,1997/1998
01971514,TH0131,1,1,A,D,GENAP,1997/1998
01971514,TH0141,1,1,A,B,GENAP,1997/1998
01971514,TH0162,2,2,A,B,GENAP,1997/1998
01971514,TH0186,2,2,A,D,GENAP,1997/1998
01971514,TH0272,2,2,A,D,GENAP,1997/1998
01971514,TH0273,2,2,A,D,GENAP,1997/1998
01971527,TH0092,2,2,A,B,GENAP,1997/1998
01971527,TH0102,2,2,A,C,GENAP,1997/1998
01971527,TH0112,2,2,A,B,GENAP,1997/1998
01971527,TH0115,2,2,A,B,GENAP,1997/1998
01971527,TH0122,2,2,A,B,GENAP,1997/1998
01971527,TH0131,1,1,A,B,GENAP,1997/1998
01971527,TH0141,1,1,A,C,GENAP,1997/1998
01971527,TH0162,2,2,A,C,GENAP,1997/1998
01971527,TH0186,2,2,A,C,GENAP,1997/1998
01971527,TH0272,2,2,A,C,GENAP,1997/1998
01971527,TH0273,2,2,A,C,GENAP,1997/1998
01941286,TH3193,3,3,A,B,GENAP,1997/1998
01941286,TH2212,2,2,A,B,GENAP,1997/1998
01941286,TH3263,3,3,A,B,GENAP,1997/1998
01941286,TH3142,2,2,A,,GENAP,1997/1998
01941286,TH3152,2,2,A,,GENAP,1997/1998
01941286,TH3162,2,2,A,,GENAP,1997/1998
01941286,TH3202,2,2,A,,GENAP,1997/1998
01941286,TH3252,2,2,A,D,GENAP,1997/1998
01941286,TH3272,2,2,A,C,GENAP,1997/1998
01941286,TH3172,2,2,A,B,GENAP,1997/1998
01941286,TH3222,2,2,A,B,GENAP,1997/1998
01961409,MU3042,2,2,A,B,GENAP,1997/1998
01961409,MU2102,2,2,A,C,GENAP,1997/1998
01961409,TH1022,2,2,A,A,GENAP,1997/1998
01961409,TH1122,2,2,A,B,GENAP,1997/1998
01961409,TH1132,2,2,A,B,GENAP,1997/1998
01961409,TH1142,2,2,A,,GENAP,1997/1998
01961409,TH1162,2,2,A,A,GENAP,1997/1998
01961409,TH1172,2,2,A,A,GENAP,1997/1998
01961409,TH1202,2,2,A,,GENAP,1997/1998
01961409,TH1222,2,2,A,B,GENAP,1997/1998
01961409,TH2222,2,2,A,A,GENAP,1997/1998
01961409,TH1B82,2,1,A,C,GENAP,1997/1998
01961409,TH1B92,2,1,A,A,GENAP,1997/1998
01961471,TH0186,2,2,A,D,GENAP,1997/1998
01961471,TH0102,2,2,A,C,GENAP,1997/1998
01961471,TH0122,2,2,A,E,GENAP,1997/1998
01961471,TH0115,2,2,A,,GENAP,1997/1998
01961471,TH0112,2,2,A,B,GENAP,1997/1998
01961471,TH0272,2,2,A,B,GENAP,1997/1998
01961471,TH0273,2,2,A,C,GENAP,1997/1998
01961471,TH0092,2,2,A,C,GENAP,1997/1998
01961471,TH0131,1,1,A,B,GENAP,1997/1998
01961471,TH0141,1,1,A,B,GENAP,1997/1998
01961471,TH0162,2,2,A,D,GENAP,1997/1998
01981549,TH0012,2,2,A,D,GASAL,1998/1999
01981549,TH0022,2,2,A,C,GASAL,1998/1999
01981549,TH0032,2,2,A,D,GASAL,1998/1999
01981549,TH0042,2,2,A,D,GASAL,1998/1999
01981549,TH0051,1,1,A,C,GASAL,1998/1999
01981549,TH0061,1,1,A,D,GASAL,1998/1999
01981549,TH0172,2,2,A,C,GASAL,1998/1999
01981549,TH0182,2,2,A,D,GASAL,1998/1999
01981549,TH0A72,2,2,A,C,GASAL,1998/1999
01981549,TH0B72,2,2,A,C,GASAL,1998/1999
01981549,TH0C72,2,2,A,C,GASAL,1998/1999
01981554,TH0012,2,2,A,B,GASAL,1998/1999
01981554,TH0022,2,2,A,C,GASAL,1998/1999
01981554,TH0032,2,2,A,D,GASAL,1998/1999
01981554,TH0042,2,2,A,C,GASAL,1998/1999
01981554,TH0051,1,1,A,A,GASAL,1998/1999
01981554,TH0061,1,1,A,A,GASAL,1998/1999
01981554,TH0172,2,2,A,B,GASAL,1998/1999
01981554,TH0182,2,2,A,B,GASAL,1998/1999
01981554,TH0A72,2,2,A,B,GASAL,1998/1999
01981554,TH0B72,2,2,A,C,GASAL,1998/1999
01981554,TH0C72,2,2,A,B,GASAL,1998/1999
01981575,TH0012,2,2,A,C,GASAL,1998/1999
01981575,TH0022,2,2,A,B,GASAL,1998/1999
01981575,TH0032,2,2,A,C,GASAL,1998/1999
01981575,TH0042,2,2,A,D,GASAL,1998/1999
01981575,TH0051,1,1,A,E,GASAL,1998/1999
01981575,TH0061,1,1,A,B,GASAL,1998/1999
01981575,TH0172,2,2,A,C,GASAL,1998/1999
01981575,TH0182,2,2,A,D,GASAL,1998/1999
01981575,TH0A72,2,2,A,C,GASAL,1998/1999
01981575,TH0B72,2,2,A,D,GASAL,1998/1999
01981575,TH0C72,2,2,A,C,GASAL,1998/1999
01981584,TH0012,2,2,A,B,GASAL,1998/1999
01981584,TH0022,2,2,A,C,GASAL,1998/1999
01981584,TH0032,2,2,A,C,GASAL,1998/1999
01981584,TH0042,2,2,A,D,GASAL,1998/1999
01981584,TH0051,1,1,A,C,GASAL,1998/1999
01981584,TH0061,1,1,A,C,GASAL,1998/1999
01981584,TH0172,2,2,A,B,GASAL,1998/1999
01981584,TH0182,2,2,A,B,GASAL,1998/1999
01981584,TH0A72,2,2,A,D,GASAL,1998/1999
01981584,TH0B72,2,2,A,E,GASAL,1998/1999
01981584,TH0C72,2,2,A,C,GASAL,1998/1999
01981588,TH0012,2,2,A,B,GASAL,1998/1999
01981588,TH0022,2,2,A,C,GASAL,1998/1999
01981588,TH0032,2,2,A,C,GASAL,1998/1999
01981588,TH0042,2,2,A,A,GASAL,1998/1999
01981588,TH0051,1,1,A,A,GASAL,1998/1999
01981588,TH0061,1,1,A,B,GASAL,1998/1999
01981588,TH0172,2,2,A,B,GASAL,1998/1999
01981588,TH0182,2,2,A,B,GASAL,1998/1999
01981588,TH0A72,2,2,A,A,GASAL,1998/1999
01981588,TH0B72,2,2,A,A,GASAL,1998/1999
01981588,TH0C72,2,2,A,A,GASAL,1998/1999
01981595,TH0012,2,2,A,C,GASAL,1998/1999
01981595,TH0022,2,2,A,A,GASAL,1998/1999
01981595,TH0032,2,2,A,D,GASAL,1998/1999
01981595,TH0042,2,2,A,D,GASAL,1998/1999
01981595,TH0051,1,1,A,E,GASAL,1998/1999
01981595,TH0061,1,1,A,C,GASAL,1998/1999
01981595,TH0172,2,2,A,B,GASAL,1998/1999
01981595,TH0182,2,2,A,C,GASAL,1998/1999
01981595,TH0A72,2,2,A,B,GASAL,1998/1999
01981595,TH0B72,2,2,A,B,GASAL,1998/1999
01981595,TH0C72,2,2,A,B,GASAL,1998/1999
01981597,TH0012,2,2,A,B,GASAL,1998/1999
01981597,TH0022,2,2,A,B,GASAL,1998/1999
01981597,TH0032,2,2,A,B,GASAL,1998/1999
01981597,TH0042,2,2,A,A,GASAL,1998/1999
01981597,TH0051,1,1,A,A,GASAL,1998/1999
01981597,TH0061,1,1,A,A,GASAL,1998/1999
01981597,TH0172,2,2,A,B,GASAL,1998/1999
01981597,TH0182,2,2,A,C,GASAL,1998/1999
01981597,TH0A72,2,2,A,A,GASAL,1998/1999
01981597,TH0B72,2,2,A,A,GASAL,1998/1999
01981597,TH0C72,2,2,A,A,GASAL,1998/1999
01981607,TH0012,2,2,A,B,GASAL,1998/1999
01981607,TH0022,2,2,A,C,GASAL,1998/1999
01981607,TH0032,2,2,A,D,GASAL,1998/1999
01981607,TH0042,2,2,A,D,GASAL,1998/1999
01981607,TH0051,1,1,A,D,GASAL,1998/1999
01981607,TH0061,1,1,A,B,GASAL,1998/1999
01981607,TH0172,2,2,A,B,GASAL,1998/1999
01981607,TH0182,2,2,A,B,GASAL,1998/1999
01981607,TH0A72,2,2,A,A,GASAL,1998/1999
01981607,TH0B72,2,2,A,B,GASAL,1998/1999
01981607,TH0C72,2,2,A,B,GASAL,1998/1999
01941286,TH4052,2,2,A,E,GASAL,1998/1999
01941286,TH4032,2,2,A,E,GASAL,1998/1999
01941286,TH4012,2,2,A,B,GASAL,1998/1999
01941286,TH3122,2,2,A,C,GASAL,1998/1999
01941286,TH4022,2,2,A,E,GASAL,1998/1999
01941286,TH3132,2,2,A,B,GASAL,1998/1999
01941286,TH4042,2,2,A,,GASAL,1998/1999
01941286,TH3282,2,2,A,C,GASAL,1998/1999
01961409,TH3112,2,2,A,B,GASAL,1998/1999
01961409,TH2042,2,2,A,C,GASAL,1998/1999
01961409,TH2052,2,2,A,C,GASAL,1998/1999
01961409,TH2062,2,2,A,C,GASAL,1998/1999
01961409,TH2083,3,3,A,B,GASAL,1998/1999
01961409,TH2122,2,2,A,C,GASAL,1998/1999
01961409,TH2112,2,2,A,C,GASAL,1998/1999
01961409,TH2093,3,3,A,B,GASAL,1998/1999
01961409,TH1182,2,2,A,B,GASAL,1998/1999
01961409,TH1192,2,2,A,A,GASAL,1998/1999
01961471,MU2092,2,2,A,B,GASAL,1998/1999
01961471,TH1012,2,2,A,B,GASAL,1998/1999
01961471,TH1032,2,2,A,C,GASAL,1998/1999
01961471,TH1042,2,2,A,E,GASAL,1998/1999
01961471,TH1052,2,2,A,D,GASAL,1998/1999
01961471,TH1062,2,2,A,B,GASAL,1998/1999
01961471,TH1102,2,2,A,D,GASAL,1998/1999
01961471,TH1072,2,2,A,B,GASAL,1998/1999
01961471,TH1212,2,2,A,C,GASAL,1998/1999
01961471,TH1A81,1,1,A,C,GASAL,1998/1999
01961471,TH1A91,1,1,A,C,GASAL,1998/1999
01961471,TH2072,2,2,A,B,GASAL,1998/1999
01971502,MU2092,2,2,A,B,GASAL,1998/1999
01971502,TH1012,2,2,A,B,GASAL,1998/1999
01971502,TH1032,2,2,A,C,GASAL,1998/1999
01971502,TH1042,2,2,A,B,GASAL,1998/1999
01971502,TH1052,2,2,A,B,GASAL,1998/1999
01971502,TH1062,2,2,A,B,GASAL,1998/1999
01971502,TH1072,2,2,A,A,GASAL,1998/1999
01971502,TH1212,2,2,A,B,GASAL,1998/1999
01971502,TH1A81,1,1,A,B,GASAL,1998/1999
01971502,TH1A91,1,1,A,A,GASAL,1998/1999
01971502,TH2072,2,2,A,A,GASAL,1998/1999
01971502,TH1102,2,2,A,B,GASAL,1998/1999
01971509,TH1012,2,2,A,B,GASAL,1998/1999
01971509,TH1032,2,2,A,D,GASAL,1998/1999
01971509,TH1042,2,2,A,C,GASAL,1998/1999
01971509,TH1052,2,2,A,C,GASAL,1998/1999
01971509,TH1062,2,2,A,B,GASAL,1998/1999
01971509,TH1072,2,2,A,B,GASAL,1998/1999
01971509,TH1102,2,2,A,C,GASAL,1998/1999
01971509,TH1212,2,2,A,D,GASAL,1998/1999
01971509,TH2072,2,2,A,B,GASAL,1998/1999
01971509,TH1A81,1,1,A,C,GASAL,1998/1999
01971509,TH1A91,1,1,A,C,GASAL,1998/1999
01971509,MU2092,2,2,A,B,GASAL,1998/1999
01971511,TH1032,2,2,A,C,GASAL,1998/1999
01971511,TH1042,2,2,A,C,GASAL,1998/1999
01971511,TH1052,2,2,A,C,GASAL,1998/1999
01971511,MU2092,2,2,A,B,GASAL,1998/1999
01971511,TH1062,2,2,A,B,GASAL,1998/1999
01971511,TH1072,2,2,A,B,GASAL,1998/1999
01971511,TH1102,2,2,A,C,GASAL,1998/1999
01971511,TH1212,2,2,A,C,GASAL,1998/1999
01971511,TH1A81,1,1,A,C,GASAL,1998/1999
01971511,TH1A91,1,1,A,B,GASAL,1998/1999
01971511,TH2072,2,2,A,B,GASAL,1998/1999
01971514,TH0032,2,2,A,B,GASAL,1998/1999
01971514,TH0042,2,2,A,C,GASAL,1998/1999
01971514,TH0051,1,1,A,A,GASAL,1998/1999
01971514,TH0061,1,1,A,A,GASAL,1998/1999
01971514,TH0A72,2,2,A,C,GASAL,1998/1999
01971514,TH0B72,2,2,A,C,GASAL,1998/1999
01971514,TH0C72,2,2,A,C,GASAL,1998/1999
